dep_osm_type,dep_osm_id,dependant,osm_type,osm_id,name,name:be,name:ru
way,1008299518,Центральная улица,way,1008203161,Центральная улица,,
way,1008299519,Центральная улица,way,1008203161,Центральная улица,,
way,1008299520,Центральная улица,way,1008203161,Центральная улица,,
way,1008299521,Центральная улица,way,1008203161,Центральная улица,,
way,1008299522,Центральная улица,way,1008203161,Центральная улица,,
way,1008299523,Центральная улица,way,1008203161,Центральная улица,,
way,1089520848,Центральная улица,way,1089520845,Центральная улица,,
way,1089520849,Центральная улица,way,1089520845,Центральная улица,,
way,1089520850,Центральная улица,way,1089520845,Центральная улица,,
way,1091258684,Центральная улица,way,601108817,Центральная улица,,
way,1091258707,Центральная улица,way,601045832,Центральная улица,,
way,1091258708,Центральная улица,way,601045832,Центральная улица,,
way,1091258709,Центральная улица,way,601045832,Центральная улица,,
way,1091258710,Центральная улица,way,601045832,Центральная улица,,
way,1091258711,Центральная улица,way,601045832,Центральная улица,,
way,1091258712,Центральная улица,way,601045832,Центральная улица,,
way,1091258713,Центральная улица,way,601045832,Центральная улица,,
way,1091258714,Центральная улица,way,601045832,Центральная улица,,
way,1091258715,Центральная улица,way,601045832,Центральная улица,,
relation,6224202,улица Ленина,way,39907287,улица Ленина,,
way,323243845,улица Ленина,way,39907262,улица Ленина,,
way,323243878,улица Ленина,way,39907287,улица Ленина,,
way,323243889,улица Ленина,way,39907287,улица Ленина,,
way,323243896,улица Ленина,way,25283607,улица Ленина,,
way,323243907,улица Ленина,way,39907287,улица Ленина,,
way,323243910,улица Ленина,way,39907318,улица Ленина,,
way,418544199,улица Ленина,way,39907262,улица Ленина,,
way,418544200,улица Ленина,way,39907287,улица Ленина,,
way,418544255,улица Ленина,way,39907262,улица Ленина,,
way,418544287,улица Ленина,way,39907262,улица Ленина,,
